Tender_ID,Tender_Title,Department,Procurement_Category,Location,Tender_Date,Closing_Date,Estimated_Cost_INR,Contract_Value_INR,Winning_Vendor_ID,Winning_Vendor,Number_of_Bidders,Bid_Amounts_INR,Contract_Duration_Days,Procurement_Method,Other_Bidder_1_ID,Other_Bidder_2_ID,Contract_to_Estimate_Ratio,Bid_Spread_Percent,Payment_Amount_INR,Contract_Status,Investigation_Case_ID,Seed_Investigation_Pattern,Seed_Case_Reason
T-5383,Road Infrastructure Procurement - Mysuru Zone,Water Resources Department,Road Infrastructure,Mysuru,2024-01-20,2024-02-07,8477181.43,7660394.68,V-1119,Vendor E16,7,7540929.92|7993282.95|8017843.29|8057104.84|8328133.22|8912182.89|9054799.94,717,Open Tender,,,0.904,20.075,5977834.6,Completed,,,
T-5384,Office Supplies Procurement - Mysuru Zone,Public Works Department,Office Supplies,Mysuru,2024-08-11,2024-09-15,948704.24,854987.7,V-1115,Vendor E12,6,845909.83|864630.57|884623.88|917600.11|980362.29|1014651.54,115,e-Procurement,,,0.901,19.948,593214.54,Completed,,,
T-5385,Electrical Equipment Procurement - Tumakuru Zone,Health Department,Electrical Equipment,Tumakuru,2026-04-23,2026-05-22,2442913.31,2207680.79,V-1019,Vendor A20,5,2205824.64|2211392.38|2281124.8|2408484.65|2419805.25,720,Open Tender,,,0.904,9.701,1380749.14,Active,,,
T-5386,Medical Supplies Procurement - Mysuru Zone,Water Resources Department,Medical Supplies,Mysuru,2024-11-26,2025-01-04,979215.97,892144.01,V-1053,Vendor C2,11,868144.81|871422.61|873946.29|880252.68|906831.36|959469.07|979334.77|979983.76|995902.1|1002956.96|1054007.93,423,Limited Tender,,,0.911,21.409,596216.56,Completed,,,
T-5387,Medical Supplies Procurement - Bengaluru Zone,Energy Department,Medical Supplies,Bengaluru,2024-08-15,2024-09-11,1102719.32,1019820.78,V-1010,Vendor A11,8,996210.84|998374.03|1084443.27|1086879.36|1113199.52|1127852.05|1174320.79|1184087.74,210,e-Procurement,,,0.925,18.859,577307.06,Active,,,
T-5388,Office Supplies Procurement - Dharwad Zone,Education Department,Office Supplies,Dharwad,2026-02-22,2026-03-24,998097.69,905320.1,V-1047,Vendor B22,6,891460.58|910998.83|925877.22|933611.52|1019254.42|1045353.56,322,e-Procurement,,,0.907,17.263,784904.04,Payment Pending,,,
T-5389,Road Infrastructure Procurement - Shivamogga Zone,Rural Development Department,Road Infrastructure,Shivamogga,2025-09-30,2025-11-02,10820734.69,9870035.13,V-1070,Vendor C19,7,9543821.42|9695515.5|9705692.94|10549032.93|11191828.21|11270067.58|11502741.41,109,e-Procurement,,,0.912,20.526,7614263.23,Completed,,,
T-5390,Office Supplies Procurement - Mysuru Zone,Health Department,Office Supplies,Mysuru,2024-12-24,2025-01-10,478323.56,487163.43,V-1065,Vendor C14,5,485609.13|490738.02|491282.64|507764.45|512742.17,106,e-Procurement,,,1.018,5.587,288600.19,Payment Pending,,,
T-5391,Water Infrastructure Procurement - Belagavi Zone,Public Works Department,Water Infrastructure,Belagavi,2026-08-23,2026-09-29,9306307.53,8489383.44,V-1028,Vendor B3,4,8303727.62|9349882.89|9519538.02|9996006.68,484,Request for Proposal,,,0.912,20.38,5325070.16,Active,,,
T-5392,Office Supplies Procurement - Bengaluru Zone,Public Works Department,Office Supplies,Bengaluru,2025-09-18,2025-10-11,1086159.22,986817.19,V-1010,Vendor A11,4,957665.62|1028398.28|1069178.39|1083042.88,504,Limited Tender,,,0.909,13.092,588281.73,Active,,,
T-5393,Vehicle Maintenance Procurement - Udupi Zone,Municipal Administration,Vehicle Maintenance,Udupi,2026-07-10,2026-08-13,787379.53,726177.55,V-1024,Vendor A25,4,722803.82|756414.14|799422.05|821826.88,695,Limited Tender,,,0.922,13.7,599580.67,Active,,,
T-5394,Road Infrastructure Procurement - Belagavi Zone,Transport Department,Road Infrastructure,Belagavi,2024-08-15,2024-09-11,8977151.47,8414942.18,V-1109,Vendor E6,7,8385886.83|8565084.84|8921352.02|9227727.55|9482940.29|9551757.68|9591019.12,691,Open Tender,,,0.937,14.371,4984966.84,Active,,,
T-5395,Vehicle Maintenance Procurement - Bengaluru Zone,Education Department,Vehicle Maintenance,Bengaluru,2026-06-19,2026-07-26,1629272.69,1529651.01,V-1077,Vendor C26,5,1522495.17|1532057.97|1558894.32|1677824.69|1712169.92,713,Request for Proposal,,,0.939,12.458,1360512.99,Active,,,
T-5396,Electrical Equipment Procurement - Bengaluru Zone,Public Works Department,Electrical Equipment,Bengaluru,2024-12-06,2025-01-06,859346.9,786654.53,V-1074,Vendor C23,10,766038.11|771134.71|789801.5|800635.06|837815.3|845620.53|860282.64|890615.54|896916.38|910839.07,629,Limited Tender,,,0.915,18.903,439920.74,Completed,,,
T-5397,Medical Supplies Procurement - Belagavi Zone,Rural Development Department,Medical Supplies,Belagavi,2024-02-20,2024-03-12,2056534.96,2075036.76,V-1069,Vendor C18,2,2009264.64|2032196.71,297,Limited Tender,,,1.009,1.141,1374128.99,Active,,,
T-5398,Office Supplies Procurement - Udupi Zone,Rural Development Department,Office Supplies,Udupi,2025-07-17,2025-08-26,1060905.6,981949.4,V-1040,Vendor B15,7,951717.72|1005313.89|1029036.84|1058225.73|1069260.19|1094081.41|1126016.9,227,e-Procurement,,,0.926,18.314,933637.49,Completed,,,
T-5399,IT Equipment Procurement - Udupi Zone,Rural Development Department,IT Equipment,Udupi,2025-08-26,2025-09-09,2964479.32,2704620.14,V-1049,Vendor B24,8,2697544.04|2726136.98|2851084.29|2863046.08|2864245.14|2868443.11|2917743.55|2955918.67,424,Limited Tender,,,0.912,9.578,2362050.5,Completed,,,
T-5400,Road Infrastructure Procurement - Mangaluru Zone,Energy Department,Road Infrastructure,Mangaluru,2026-06-16,2026-07-09,16044487.48,14738305.76,V-1020,Vendor A21,5,14537326.05|14606837.81|15184505.2|16507987.59|16547608.02,321,Open Tender,V-1006,V-1020,0.919,13.828,8590011.49,Completed,CASE-006,Vendor Relationship,Participating vendors contain shared synthetic identity attributes that warrant verification.
T-5401,School Infrastructure Procurement - Shivamogga Zone,Energy Department,School Infrastructure,Shivamogga,2025-04-05,2025-05-14,5984952.86,5332107.66,V-1053,Vendor C2,13,5286059.56|5353823.13|5545881.82|5637069.77|5687751.85|5712825.58|5898266.35|5917304.25|5931442.38|6051309.2|6097627.56|6212538.32|6301440.74,445,Limited Tender,V-1006,V-1020,0.891,19.209,4902908.97,Completed,CASE-006,Vendor Relationship,Participating vendors contain shared synthetic identity attributes that warrant verification.
T-5402,Medical Supplies Procurement - Mangaluru Zone,Energy Department,Medical Supplies,Mangaluru,2025-01-19,2025-01-29,3334268.48,3036764.61,V-1001,Vendor A2,5,2936766.4|2950733.92|3085670.54|3137228.68|3205169.8,614,Open Tender,V-1006,V-1020,0.911,9.139,2343974.76,Completed,CASE-006,Vendor Relationship,Participating vendors contain shared synthetic identity attributes that warrant verification.
T-5403,School Infrastructure Procurement - Belagavi Zone,Education Department,School Infrastructure,Belagavi,2025-07-10,2025-08-04,4012079.93,3607090.54,V-1021,Vendor A22,6,3540722.98|3635306.64|3654172.9|3705776.24|3726129.82|4096619.57,400,Open Tender,V-1006,V-1020,0.899,15.7,3358390.17,Completed,CASE-006,Vendor Relationship,Participating vendors contain shared synthetic identity attributes that warrant verification.
T-5404,Water Infrastructure Procurement - Hubballi Zone,Education Department,Water Infrastructure,Hubballi,2024-05-04,2024-05-17,3853404.79,3415205.77,V-1061,Vendor C10,7,3394160.79|3399484.0|3404319.79|3712089.68|3756377.66|3814627.68|4052058.71,618,Request for Proposal,V-1006,V-1020,0.886,19.383,2801605.65,Active,CASE-006,Vendor Relationship,Participating vendors contain shared synthetic identity attributes that warrant verification.
T-5405,Vehicle Maintenance Procurement - Belagavi Zone,Health Department,Vehicle Maintenance,Belagavi,2025-12-06,2025-12-30,1502612.12,1470023.67,V-1072,Vendor C21,5,1465680.86|1493652.71|1526404.99|1581302.06|1621187.53,470,e-Procurement,,,0.978,10.61,1259552.83,Completed,,,
T-5406,Water Infrastructure Procurement - Tumakuru Zone,Health Department,Water Infrastructure,Tumakuru,2024-08-02,2024-09-09,11772523.14,10917391.36,V-1118,Vendor E15,6,10508597.46|10511687.7|11455148.71|11768255.61|11776823.29|12514585.63,471,Request for Proposal,,,0.927,19.089,10885465.66,Completed,,,
T-5407,Vehicle Maintenance Procurement - Belagavi Zone,Transport Department,Vehicle Maintenance,Belagavi,2025-10-27,2025-12-04,1266669.22,1176283.12,V-1067,Vendor C16,2,1156400.83|1275816.0,668,Request for Proposal,,,0.929,10.326,769937.29,Completed,,,
T-5408,Office Supplies Procurement - Mysuru Zone,Health Department,Office Supplies,Mysuru,2026-02-07,2026-03-22,984527.83,949073.57,V-1003,Vendor A4,2,920417.68|945152.55,409,e-Procurement,,,0.964,2.687,788467.08,Completed,,,
T-5409,Medical Supplies Procurement - Shivamogga Zone,Public Works Department,Medical Supplies,Shivamogga,2024-11-12,2024-12-04,1152231.89,1058401.13,V-1076,Vendor C25,6,1036558.07|1079774.85|1086057.97|1086995.51|1121671.78|1235563.93,680,e-Procurement,,,0.919,19.199,801362.73,Completed,,,
T-5410,IT Equipment Procurement - Bengaluru Zone,Energy Department,IT Equipment,Bengaluru,2025-05-09,2025-05-27,1237777.59,1129975.82,V-1069,Vendor C18,7,1092418.35|1102135.09|1121644.63|1147559.93|1207364.5|1286185.68|1320090.78,244,e-Procurement,,,0.913,20.841,641547.59,Completed,,,
T-5411,IT Equipment Procurement - Kalaburagi Zone,Health Department,IT Equipment,Kalaburagi,2026-05-11,2026-06-08,1586639.1,1476003.63,V-1093,Vendor D16,8,1424487.68|1458833.0|1464003.79|1524760.53|1558563.73|1610785.54|1687714.85|1691847.37,195,e-Procurement,,,0.93,18.769,821413.42,Active,,,
T-5412,IT Equipment Procurement - Udupi Zone,Water Resources Department,IT Equipment,Udupi,2026-07-04,2026-07-30,1202500.22,1174650.94,V-1060,Vendor C9,2,1154701.46|1263846.59,304,e-Procurement,,,0.977,9.452,709081.4,Completed,,,
T-5413,Water Infrastructure Procurement - Tumakuru Zone,Public Works Department,Water Infrastructure,Tumakuru,2024-04-13,2024-05-13,2746554.29,2467813.7,V-1055,Vendor C4,10,2459656.05|2515652.14|2583609.07|2632758.54|2693311.02|2709399.03|2734509.06|2916294.41|2943079.4|2943196.23,445,Open Tender,,,0.899,19.659,2078124.41,Completed,,,
T-5414,IT Equipment Procurement - Tumakuru Zone,Energy Department,IT Equipment,Tumakuru,2024-04-21,2024-05-11,1871421.5,1706922.7,V-1039,Vendor B14,5,1650511.19|1658001.04|1674968.25|1847340.07|1910412.78,299,Open Tender,,,0.912,15.747,1374454.08,Active,,,
T-5415,Road Infrastructure Procurement - Mangaluru Zone,Water Resources Department,Road Infrastructure,Mangaluru,2025-03-25,2025-04-25,8654173.63,7702035.41,V-1028,Vendor B3,12,7622001.26|7681071.53|7961098.28|8013273.71|8169643.0|8279564.55|8345694.3|8466789.9|8729239.45|9011950.68|9166909.61|9225358.4,494,Open Tender,,,0.89,21.036,6154259.81,Active,,,
T-5416,IT Equipment Procurement - Tumakuru Zone,Municipal Administration,IT Equipment,Tumakuru,2025-12-02,2025-12-23,1267231.42,1143329.15,V-1051,Vendor B26,10,1125189.35|1127446.73|1168457.36|1211312.45|1219569.97|1258586.01|1271121.27|1271173.17|1346011.19|1351986.59,106,e-Procurement,,,0.902,20.156,645221.28,Active,,,
T-5417,Water Infrastructure Procurement - Kalaburagi Zone,Health Department,Water Infrastructure,Kalaburagi,2026-04-24,2026-05-23,3041491.87,2964485.35,V-1087,Vendor D10,7,2865106.04|2869501.08|2965558.51|2979414.16|3142654.36|3170431.5|3252950.77,172,Limited Tender,,,0.975,13.537,2256525.78,Completed,,,
T-5418,Electrical Equipment Procurement - Mysuru Zone,Public Works Department,Electrical Equipment,Mysuru,2025-12-21,2026-02-01,520962.95,515616.74,V-1002,Vendor A3,3,507224.32|525262.53|550922.69,361,e-Procurement,,,0.99,8.615,498127.16,Active,,,
T-5419,School Infrastructure Procurement - Shivamogga Zone,Rural Development Department,School Infrastructure,Shivamogga,2025-12-18,2026-01-20,2686204.58,2475825.07,V-1105,Vendor E2,6,2396461.46|2585924.51|2598122.31|2657523.94|2687110.7|2766077.36,342,e-Procurement,,,0.922,15.423,1804669.35,Completed,,,
T-5420,School Infrastructure Procurement - Bengaluru Zone,Municipal Administration,School Infrastructure,Bengaluru,2026-04-19,2026-05-13,2138328.64,1951453.74,V-1056,Vendor C5,4,1949031.63|2011400.95|2065389.35|2083034.0,691,e-Procurement,,,0.913,6.875,1622077.84,Completed,,,
T-5421,Water Infrastructure Procurement - Udupi Zone,Municipal Administration,Water Infrastructure,Udupi,2025-12-22,2026-01-27,3364558.44,3198339.34,V-1009,Vendor A10,2,3193383.28|3379030.96,654,Open Tender,,,0.951,5.814,2881442.77,Completed,,,
T-5422,Road Infrastructure Procurement - Belagavi Zone,Education Department,Road Infrastructure,Belagavi,2024-12-14,2025-01-15,13866990.61,12878370.68,V-1118,Vendor E15,5,12780461.45|12872018.33|12897640.67|12978598.69|14438049.49,498,Open Tender,,,0.929,12.97,11626160.02,Completed,,,
T-5423,School Infrastructure Procurement - Mangaluru Zone,Water Resources Department,School Infrastructure,Mangaluru,2026-04-11,2026-05-01,5399184.91,4875404.94,V-1064,Vendor C13,11,4754426.9|4761454.63|4833676.94|5031392.15|5085744.14|5185175.76|5417417.7|5507659.79|5542479.48|5624647.29|5678594.92,681,Request for Proposal,,,0.903,19.438,3820738.02,Completed,,,
T-5424,School Infrastructure Procurement - Hubballi Zone,Municipal Administration,School Infrastructure,Hubballi,2025-07-28,2025-08-11,8360454.54,7519530.72,V-1024,Vendor A25,8,7387277.78|7488169.95|7583759.14|8202898.15|8507964.59|8669802.78|8686993.57|8916878.37,418,Open Tender,,,0.899,20.706,7038870.1,Completed,,,
T-5425,Office Supplies Procurement - Tumakuru Zone,Education Department,Office Supplies,Tumakuru,2025-09-21,2025-10-24,1209854.63,1159446.01,V-1001,Vendor A2,6,1124430.53|1190552.73|1228509.09|1282352.14|1285065.06|1292925.7,652,e-Procurement,,,0.958,14.985,841897.1,Active,,,
T-5426,Electrical Equipment Procurement - Mysuru Zone,Education Department,Electrical Equipment,Mysuru,2026-06-16,2026-07-28,1820702.08,1666316.81,V-1112,Vendor E9,6,1607100.75|1609299.0|1623438.22|1682857.05|1895572.37|1956512.48,375,e-Procurement,,,0.915,21.742,1582854.24,Completed,,,
T-5427,Electrical Equipment Procurement - Udupi Zone,Rural Development Department,Electrical Equipment,Udupi,2025-12-19,2026-01-25,796809.4,730120.23,V-1018,Vendor A19,6,704117.9|714864.61|715683.92|750570.09|799771.17|805414.02,606,Open Tender,,,0.916,14.386,480493.75,Completed,,,
T-5428,Medical Supplies Procurement - Hubballi Zone,Transport Department,Medical Supplies,Hubballi,2026-02-04,2026-03-13,2307268.63,2106365.63,V-1102,Vendor D25,9,2034625.87|2043405.39|2061309.68|2123332.76|2143334.92|2151145.62|2313452.96|2440974.38|2472941.67,187,Open Tender,,,0.913,21.543,1424108.29,Completed,,,
T-5429,Medical Supplies Procurement - Hubballi Zone,Education Department,Medical Supplies,Hubballi,2026-03-30,2026-04-26,1244514.83,1114691.14,V-1110,Vendor E7,9,1111558.29|1125659.04|1197229.19|1215143.02|1228096.22|1237520.04|1267556.47|1314073.92|1321043.33,631,Limited Tender,,,0.896,18.846,639726.02,Completed,,,
T-5430,Office Supplies Procurement - Shivamogga Zone,Municipal Administration,Office Supplies,Shivamogga,2024-10-14,2024-11-11,1124106.99,1044202.2,V-1034,Vendor B9,8,1019019.64|1038463.34|1048750.53|1088819.02|1151076.46|1158687.61|1163377.21|1199105.87,254,Open Tender,,,0.929,17.672,948147.95,Active,,,
T-5431,Water Infrastructure Procurement - Mysuru Zone,Water Resources Department,Water Infrastructure,Mysuru,2024-07-10,2024-08-07,6953286.93,6419742.45,V-1014,Vendor A15,13,6216379.64|6302508.2|6502614.23|6519010.27|6728706.91|6813618.29|6968616.72|6986929.82|7135362.97|7143895.33|7170554.33|7321173.3|7377384.43,178,e-Procurement,,,0.923,18.677,4735682.59,Completed,,,
T-5432,Electrical Equipment Procurement - Kalaburagi Zone,Education Department,Electrical Equipment,Kalaburagi,2025-11-15,2025-12-19,2208926.91,2042290.6,V-1016,Vendor A17,3,2003385.05|2082931.95|2377444.88,352,Limited Tender,,,0.925,18.671,1333825.05,Active,,,
T-5433,Road Infrastructure Procurement - Bengaluru Zone,Public Works Department,Road Infrastructure,Bengaluru,2025-12-10,2026-01-07,15308280.9,14226969.67,V-1088,Vendor D11,12,13724603.43|14158811.08|14276613.53|14282899.09|14896505.49|15418315.53|15719491.91|15790262.44|15790639.91|15950525.76|16150198.66|16185798.99,290,Open Tender,,,0.929,17.933,9308786.28,Completed,,,
T-5434,IT Equipment Procurement - Udupi Zone,Rural Development Department,IT Equipment,Udupi,2026-01-31,2026-03-05,3103107.83,2913080.2,V-1026,Vendor B1,8,2812387.16|2882610.67|2918334.33|3081849.87|3174294.56|3296899.75|3312694.6|3317889.82,250,e-Procurement,,,0.939,17.974,2783826.75,Active,,,
T-5435,Road Infrastructure Procurement - Belagavi Zone,Transport Department,Road Infrastructure,Belagavi,2024-09-30,2024-11-02,5263529.24,4761663.96,V-1102,Vendor D25,7,4680403.01|4988303.53|5130293.45|5204449.19|5277393.75|5328693.39|5546497.72,385,Limited Tender,,,0.905,18.505,4405788.96,Completed,,,
T-5436,Vehicle Maintenance Procurement - Dharwad Zone,Education Department,Vehicle Maintenance,Dharwad,2026-01-03,2026-02-07,1922309.14,1774503.88,V-1025,Vendor A26,7,1756654.09|1815601.68|1843473.39|1860880.49|1933236.63|2011969.36|2048953.77,269,Request for Proposal,,,0.923,16.64,1417986.35,Active,,,
T-5437,IT Equipment Procurement - Dharwad Zone,Public Works Department,IT Equipment,Dharwad,2025-01-19,2025-02-04,1954065.35,1777602.76,V-1077,Vendor C26,3,1768879.78|1893738.97|2069606.95,589,Open Tender,,,0.91,17.001,1470521.63,Completed,,,
T-5438,Water Infrastructure Procurement - Hubballi Zone,Public Works Department,Water Infrastructure,Hubballi,2024-02-29,2024-03-14,4787222.21,4493772.48,V-1076,Vendor C25,7,4347275.54|4411735.32|4484197.92|4695374.64|4734449.48|4808812.0|5120819.93,630,Open Tender,,,0.939,17.794,3430754.9,Completed,,,
T-5439,Electrical Equipment Procurement - Kalaburagi Zone,Public Works Department,Electrical Equipment,Kalaburagi,2026-01-15,2026-01-28,2583666.5,2371053.99,V-1106,Vendor E3,8,2294598.51|2340303.93|2415575.76|2461779.99|2495985.35|2604018.77|2732357.29|2745779.94,207,Open Tender,,,0.918,19.663,1721977.83,Active,,,
T-5440,Office Supplies Procurement - Bengaluru Zone,Health Department,Office Supplies,Bengaluru,2026-04-27,2026-06-06,418384.76,377078.25,V-1087,Vendor D10,7,373869.48|384394.27|388763.1|408540.69|412701.99|426992.31|447581.01,248,Open Tender,,,0.901,19.716,362735.93,Completed,,,
T-5441,Electrical Equipment Procurement - Tumakuru Zone,Rural Development Department,Electrical Equipment,Tumakuru,2024-08-24,2024-10-07,4471469.64,4229350.48,V-1118,Vendor E15,7,4174362.23|4341753.0|4355913.45|4372491.65|4393287.08|4566839.4|4776101.93,673,Open Tender,,,0.946,14.415,2565209.83,Completed,,,
T-5442,Medical Supplies Procurement - Tumakuru Zone,Water Resources Department,Medical Supplies,Tumakuru,2026-01-09,2026-01-31,1061090.73,994837.6,V-1025,Vendor A26,8,975589.32|1012961.21|1030074.31|1035653.18|1048487.3|1083266.17|1114060.41|1119527.8,488,Open Tender,,,0.938,14.754,734489.65,Completed,,,
T-5443,IT Equipment Procurement - Mysuru Zone,Energy Department,IT Equipment,Mysuru,2025-09-09,2025-10-10,1626996.72,1514804.4,V-1041,Vendor B16,7,1484995.19|1513428.19|1517345.55|1528836.02|1549801.3|1654146.25|1654290.16,602,Limited Tender,,,0.931,11.4,1068017.17,Completed,,,
T-5444,Medical Supplies Procurement - Bengaluru Zone,Health Department,Medical Supplies,Bengaluru,2025-04-06,2025-05-11,5010211.96,4499779.73,V-1047,Vendor B22,4,4470720.33|4687771.94|4946660.61|5220900.52,163,e-Procurement,,,0.898,16.78,3483584.68,Completed,,,
T-5445,Medical Supplies Procurement - Bengaluru Zone,Public Works Department,Medical Supplies,Bengaluru,2025-08-29,2025-10-03,1698937.86,1612702.91,V-1068,Vendor C17,4,1608124.24|1663494.88|1669434.11|1693867.48,340,Open Tender,,,0.949,5.332,1219097.52,Completed,,,
